OrderID,OrderDateTime,CustomerID,Price,Calories
4291,2022-10-29 16:03:10,12872,39.84,637
4292,2022-10-29 16:03:45,19023,19.13,612
4293,2022-10-29 16:04:20,13788,41.39,827
4294,2022-10-29 16:04:55,10508,26.5,689
4295,2022-10-29 16:05:30,17505,5.65,146
4296,2022-10-29 16:06:05,17635,49.11,1424
4297,2022-10-29 16:06:40,16609,17.84,285
4298,2022-10-29 16:07:15,18645,6.64,152
4299,2022-10-29 16:07:50,12387,15.57,280
4300,2022-10-29 16:08:25,18390,13.01,416
4301,2022-10-29 16:09:00,13363,23.63,850
4302,2022-10-29 16:09:35,10524,37.48,1236
4303,2022-10-29 16:10:10,16574,15.91,556
4304,2022-10-29 16:10:45,19654,32.98,659
4305,2022-10-30 17:11:20,17956,33.17,928
4306,2022-10-30 17:12:16,19221,25.94,804
4307,2022-10-30 17:13:12,15434,32.15,1286
4308,2022-10-30 17:14:08,12568,42.16,843
4309,2022-10-30 17:15:04,19280,5.73,183
4310,2022-10-30 17:16:00,19782,44.42,1377
4311,2022-10-30 17:16:56,11648,42.01,1428
4312,2022-10-30 17:17:52,11988,5.65,214
4313,2022-10-30 17:18:48,17230,32.76,1113
4314,2022-10-30 17:19:44,19456,46.82,842
4315,2022-10-30 17:20:40,10795,13.83,442
4316,2022-10-31 18:21:36,13404,37.44,636
4317,2022-10-31 18:22:16,11311,44.75,1745
4318,2022-10-31 18:22:56,16802,8.9,302
4319,2022-10-31 18:23:36,15602,38.48,1077
4320,2022-10-31 18:24:16,13397,28.34,1020
4321,2022-10-31 18:24:56,17848,25.65,436
4322,2022-10-31 18:25:36,18472,45.01,675
4323,2022-10-31 18:26:16,16676,6.37,171
4324,2022-10-31 18:26:56,11573,19.32,386
4325,2022-10-31 18:27:36,14709,24.71,617
4326,2022-11-01 19:28:16,10186,11.82,472
4327,2022-11-01 19:28:41,18204,19.33,753
4328,2022-11-01 19:29:06,12661,40.64,1625
4329,2022-11-01 19:29:31,10871,49.28,1379
4330,2022-11-01 19:29:56,13532,29.25,643
4331,2022-11-01 19:30:21,13501,30.06,841
4332,2022-11-01 19:30:46,13434,30.24,1028
4333,2022-11-01 19:31:11,13300,45.76,1830
4334,2022-11-01 19:31:36,13474,16.12,370
4335,2022-11-01 19:32:01,19325,43.14,1380
4336,2022-11-02 20:32:26,16378,45.25,1764
4337,2022-11-02 20:33:18,15920,13.27,199
4338,2022-11-02 20:34:10,11470,15.38,292
4339,2022-11-02 20:35:02,11698,44.95,719
4340,2022-11-02 20:35:54,19138,12.61,201
4341,2022-11-02 20:36:46,10105,42.87,900
4342,2022-11-02 20:37:38,19285,30.85,1234
4343,2022-11-02 20:38:30,18346,42.82,685
4344,2022-11-02 20:39:22,15183,41.11,863
4345,2022-11-02 20:40:14,13536,45.99,873
4346,2022-11-02 20:41:06,15202,35.0,770
4347,2022-11-02 20:41:58,16393,46.55,1070
4348,2022-11-02 20:42:50,19098,40.24,684
4349,2022-11-02 20:43:42,17907,19.79,554
4350,2022-11-02 20:44:34,19842,41.6,1539
4351,2022-11-02 20:45:26,11886,32.72,556
4352,2022-11-02 20:46:18,15073,5.4,156
4353,2022-11-02 20:47:10,12665,25.06,927
4354,2022-11-02 20:48:02,16966,34.06,647
4355,2022-11-03 21:48:54,12672,36.34,981
4356,2022-11-03 21:49:11,17567,18.41,644
4357,2022-11-03 21:49:28,13940,18.8,338
4358,2022-11-03 21:49:45,13987,38.32,958
4359,2022-11-03 21:50:02,13149,46.49,697
4360,2022-11-03 21:50:19,12810,8.83,344
4361,2022-11-03 21:50:36,10410,45.09,1487
4362,2022-11-03 21:50:53,18223,41.56,872
4363,2022-11-03 21:51:10,18094,28.0,672
4364,2022-11-03 21:51:27,11456,21.14,443
4365,2022-11-03 21:51:44,19759,32.55,976
4366,2022-11-04 22:52:01,14247,44.02,1320
4367,2022-11-04 22:52:51,16581,12.34,296
4368,2022-11-04 22:53:41,19693,43.1,1724
4369,2022-11-04 22:54:31,15426,31.87,1051
4370,2022-11-04 22:55:21,19682,11.18,436
4371,2022-11-04 22:56:11,13994,8.9,267
4372,2022-11-04 22:57:01,17724,23.94,766
4373,2022-11-04 22:57:51,11796,9.4,376
4374,2022-11-04 22:58:41,19558,46.94,1830
4375,2022-11-04 22:59:31,11453,40.76,978
4376,2022-11-04 23:00:21,12162,23.84,643
4377,2022-11-04 23:01:11,17422,8.51,297
4378,2022-11-04 23:02:01,19872,29.85,955
4379,2022-11-04 23:02:51,19433,42.77,641
4380,2022-11-04 23:03:41,12235,22.45,628
4381,2022-11-04 23:04:31,10596,38.97,935
4382,2022-11-06 00:05:21,17350,12.6,466
4383,2022-11-06 00:06:17,14468,19.47,350
4384,2022-11-06 00:07:13,16919,48.69,1704
4385,2022-11-06 00:08:09,16582,43.12,1293
4386,2022-11-06 00:09:05,10821,7.06,134
4387,2022-11-06 00:10:01,17834,5.52,143
4388,2022-11-06 00:10:57,17361,40.69,1098
4389,2022-11-06 00:11:53,19120,10.6,275
4390,2022-11-06 00:12:49,16427,41.01,1107
4391,2022-11-06 00:13:45,13177,32.36,679
4392,2022-11-06 00:14:41,14155,30.07,631
4393,2022-11-06 00:15:37,18013,27.42,685
4394,2022-11-06 00:16:33,17784,21.77,718
4395,2022-11-06 00:17:29,16892,31.11,559
4396,2022-11-06 00:18:25,14944,6.54,98
4397,2022-11-06 00:19:21,13177,41.98,797
4398,2022-11-07 01:20:17,13955,10.84,368
4399,2022-11-07 01:21:07,10258,8.24,296
4400,2022-11-07 01:21:57,12424,48.47,1114
4401,2022-11-07 01:22:47,13364,49.98,1999
4402,2022-11-07 01:23:37,16782,19.09,343
4403,2022-11-07 01:24:27,17241,41.59,1206
4404,2022-11-07 01:25:17,18655,15.21,441
4405,2022-11-07 01:26:07,16437,30.32,1121
4406,2022-11-07 01:26:57,11276,5.03,115
4407,2022-11-07 01:27:47,10199,30.28,1059
4408,2022-11-07 01:28:37,13448,39.39,709
4409,2022-11-07 01:29:27,12526,6.06,193
4410,2022-11-07 01:30:17,15204,10.8,291
4411,2022-11-07 01:31:07,16448,28.44,426
4412,2022-11-07 01:31:57,14392,7.42,252
4413,2022-11-07 01:32:47,16939,38.98,701
4414,2022-11-07 01:33:37,14844,18.57,408
4415,2022-11-07 01:34:27,17045,8.12,300
4416,2022-11-07 01:35:17,13970,18.19,400
4417,2022-11-07 01:36:07,18971,34.61,553
4418,2022-11-08 02:36:57,16869,39.15,1331
4419,2022-11-08 02:37:30,18673,29.67,623
4420,2022-11-08 02:38:03,17574,35.39,955
4421,2022-11-08 02:38:36,17276,36.21,796
4422,2022-11-08 02:39:09,14530,6.63,212
4423,2022-11-08 02:39:42,12919,7.03,224
4424,2022-11-08 02:40:15,12072,13.67,341
4425,2022-11-08 02:40:48,18574,12.83,269
4426,2022-11-08 02:41:21,11860,31.9,1084
4427,2022-11-08 02:41:54,15453,19.47,292
4428,2022-11-08 02:42:27,19676,44.33,709
4429,2022-11-08 02:43:00,10287,20.69,600
4430,2022-11-08 02:43:33,17710,27.87,696
4431,2022-11-08 02:44:06,12651,25.43,839
4432,2022-11-08 02:44:39,11390,12.55,426
4433,2022-11-09 03:45:12,17163,46.64,979
4434,2022-11-09 03:45:35,14350,5.81,145
4435,2022-11-09 03:45:58,11768,32.78,524
4436,2022-11-09 03:46:21,11741,40.04,1001
4437,2022-11-09 03:46:44,14878,6.35,171
4438,2022-11-09 03:47:07,17495,6.89,275
4439,2022-11-09 03:47:30,18085,5.56,139
4440,2022-11-09 03:47:53,19444,31.73,761
4441,2022-11-09 03:48:16,14565,21.4,513
4442,2022-11-09 03:48:39,13716,25.39,660
4443,2022-11-09 03:49:02,19310,7.95,206
4444,2022-11-09 03:49:25,19933,11.22,258
4445,2022-11-09 03:49:48,10683,13.74,425
4446,2022-11-09 03:50:11,16762,5.69,193
4447,2022-11-09 03:50:34,17096,29.68,771
4448,2022-11-10 04:50:57,13511,45.29,815
4449,2022-11-10 04:51:13,13527,8.08,137
4450,2022-11-10 04:51:29,17031,29.14,874
4451,2022-11-10 04:51:45,17876,9.81,372
4452,2022-11-10 04:52:01,10180,35.3,600
4453,2022-11-10 04:52:17,19029,39.75,1073
4454,2022-11-10 04:52:33,11342,10.65,362
4455,2022-11-10 04:52:49,10999,40.95,1351
4456,2022-11-10 04:53:05,13146,18.81,526
4457,2022-11-10 04:53:21,18477,20.27,749
4458,2022-11-10 04:53:37,17727,7.07,106
4459,2022-11-10 04:53:53,14790,35.13,667
4460,2022-11-10 04:54:09,13336,40.53,1175
4461,2022-11-10 04:54:25,16201,31.76,952
4462,2022-11-10 04:54:41,18741,16.06,529
4463,2022-11-10 04:54:57,18000,18.91,586
4464,2022-11-10 04:55:13,13123,37.39,1009
4465,2022-11-10 04:55:29,14549,24.82,744
4466,2022-11-10 04:55:45,15124,18.62,726
4467,2022-11-11 05:56:01,19629,21.23,785
4468,2022-11-11 05:56:20,14727,31.89,1020
4469,2022-11-11 05:56:39,16672,31.14,996
4470,2022-11-11 05:56:58,19786,13.0,299
4471,2022-11-11 05:57:17,14644,35.43,744
4472,2022-11-11 05:57:36,17096,19.91,676
4473,2022-11-11 05:57:55,19182,11.54,380
4474,2022-11-11 05:58:14,19247,8.94,259
4475,2022-11-11 05:58:33,10929,5.37,96
4476,2022-11-11 05:58:52,11043,11.45,274
4477,2022-11-11 05:59:11,17628,40.57,1622
4478,2022-11-11 05:59:30,12283,13.95,376
4479,2022-11-11 05:59:49,12629,11.37,272
4480,2022-11-11 06:00:08,12234,7.01,182
4481,2022-11-11 06:00:27,18820,43.59,1307
4482,2022-11-11 06:00:46,18439,48.52,970
4483,2022-11-11 06:01:05,16501,18.11,289
4484,2022-11-11 06:01:24,17024,49.81,896
4485,2022-11-11 06:01:43,16915,20.68,454
4486,2022-11-12 07:02:02,14730,9.46,170
4487,2022-11-12 07:02:16,15200,28.56,942
4488,2022-11-12 07:02:30,14272,10.44,396
4489,2022-11-12 07:02:44,19380,49.45,1087
4490,2022-11-12 07:02:58,14040,46.53,1116
4491,2022-11-12 07:03:12,12090,35.4,637
4492,2022-11-12 07:03:26,19978,5.04,141
4493,2022-11-12 07:03:40,15219,14.08,239
4494,2022-11-12 07:03:54,14095,17.77,408
4495,2022-11-12 07:04:08,13634,21.31,788
4496,2022-11-13 08:04:22,14451,18.4,441
4497,2022-11-13 08:05:07,12721,20.6,494
4498,2022-11-13 08:05:52,14049,19.46,486
4499,2022-11-13 08:06:37,15148,33.11,1225
4500,2022-11-13 08:07:22,17432,13.02,338
4501,2022-11-13 08:08:07,17412,7.95,182
4502,2022-11-13 08:08:52,14702,11.43,205
4503,2022-11-13 08:09:37,13735,8.12,276
4504,2022-11-13 08:10:22,14713,30.39,942
4505,2022-11-13 08:11:07,16769,40.52,1337
4506,2022-11-13 08:11:52,19292,21.66,606
4507,2022-11-13 08:12:37,12358,41.45,870
4508,2022-11-14 09:13:22,12261,15.75,504
4509,2022-11-14 09:14:03,19755,35.71,571
4510,2022-11-14 09:14:44,10868,44.13,882
4511,2022-11-14 09:15:25,16330,47.94,1294
4512,2022-11-14 09:16:06,11013,23.6,920
4513,2022-11-14 09:16:47,14335,22.19,355
4514,2022-11-14 09:17:28,13813,15.17,227
4515,2022-11-14 09:18:09,16700,27.04,838
4516,2022-11-14 09:18:50,17192,33.4,1135
4517,2022-11-14 09:19:31,10083,46.6,745
4518,2022-11-15 10:20:12,14753,29.06,1133
4519,2022-11-15 10:20:25,13235,14.79,354
4520,2022-11-15 10:20:38,16215,39.91,598
4521,2022-11-15 10:20:51,15847,22.44,448
4522,2022-11-15 10:21:04,19414,8.73,157
4523,2022-11-15 10:21:17,19690,34.3,1097
4524,2022-11-15 10:21:30,11709,40.48,1295
4525,2022-11-15 10:21:43,12186,47.88,1484
4526,2022-11-15 10:21:56,13627,7.56,294
4527,2022-11-15 10:22:09,19276,28.56,742
4528,2022-11-15 10:22:22,19170,9.42,216
4529,2022-11-15 10:22:35,17832,39.4,827
4530,2022-11-15 10:22:48,14924,39.03,624
4531,2022-11-15 10:23:01,16065,35.83,1254
4532,2022-11-15 10:23:14,13645,37.7,1319
4533,2022-11-15 10:23:27,11888,48.99,1028
4534,2022-11-15 10:23:40,17891,5.63,191
4535,2022-11-15 10:23:53,13307,46.37,1066
4536,2022-11-16 11:24:06,19854,12.77,191
4537,2022-11-16 11:24:51,12179,25.23,933
4538,2022-11-16 11:25:36,12526,10.88,282
4539,2022-11-16 11:26:21,11551,31.23,1124
4540,2022-11-16 11:27:06,17300,23.13,902
4541,2022-11-16 11:27:51,18074,42.26,887
4542,2022-11-16 11:28:36,17463,12.1,302
4543,2022-11-16 11:29:21,15100,34.36,927
4544,2022-11-16 11:30:06,13641,31.82,1209
4545,2022-11-16 11:30:51,14706,39.62,1505
4546,2022-11-16 11:31:36,12162,14.94,493
4547,2022-11-16 11:32:21,18737,47.5,1805
4548,2022-11-16 11:33:06,12773,36.58,877
4549,2022-11-16 11:33:51,10499,46.17,1154
4550,2022-11-16 11:34:36,19084,16.49,577
4551,2022-11-16 11:35:21,19776,32.63,717
4552,2022-11-17 12:36:06,19350,24.66,591
4553,2022-11-17 12:36:23,14537,33.4,835
4554,2022-11-17 12:36:40,14549,31.14,1121
4555,2022-11-17 12:36:57,15615,21.48,816
4556,2022-11-17 12:37:14,19524,41.03,1025
4557,2022-11-17 12:37:31,14560,16.97,288
4558,2022-11-17 12:37:48,15983,29.81,1102
4559,2022-11-17 12:38:05,10630,42.82,685
4560,2022-11-17 12:38:22,13284,20.06,401
4561,2022-11-17 12:38:39,16138,29.77,1071
4562,2022-11-17 12:38:56,13665,32.83,853
4563,2022-11-17 12:39:13,15726,48.6,1603
4564,2022-11-17 12:39:30,12005,48.47,1357
4565,2022-11-17 12:39:47,12717,17.86,357
4566,2022-11-17 12:40:04,15335,15.85,317
4567,2022-11-17 12:40:21,13746,38.08,1066
4568,2022-11-17 12:40:38,12010,30.21,876
4569,2022-11-18 13:40:55,10286,31.74,1174
4570,2022-11-18 13:41:53,19094,44.49,1112
4571,2022-11-18 13:42:51,18541,21.88,547
4572,2022-11-18 13:43:49,16054,25.45,865
4573,2022-11-18 13:44:47,10801,49.33,1183
4574,2022-11-18 13:45:45,11374,39.78,1591
4575,2022-11-18 13:46:43,13602,42.88,1029
4576,2022-11-18 13:47:41,19126,44.21,1370
4577,2022-11-18 13:48:39,12664,46.34,695
4578,2022-11-18 13:49:37,13943,35.84,896
4579,2022-11-18 13:50:35,11427,36.45,1275
4580,2022-11-18 13:51:33,19218,20.31,467
4581,2022-11-18 13:52:31,19094,9.15,201
4582,2022-11-18 13:53:29,17764,40.44,1011
4583,2022-11-18 13:54:27,15053,27.88,418
4584,2022-11-18 13:55:25,13574,31.1,995
4585,2022-11-18 13:56:23,18103,23.8,856
4586,2022-11-18 13:57:21,14413,36.63,1208
4587,2022-11-19 14:58:19,16030,46.53,1302
4588,2022-11-19 14:58:42,13770,25.71,668
4589,2022-11-19 14:59:05,14633,11.57,404
4590,2022-11-19 14:59:28,11937,33.48,1205
4591,2022-11-19 14:59:51,14461,44.49,1023
4592,2022-11-19 15:00:14,14032,23.8,761
4593,2022-11-19 15:00:37,19554,36.86,921
4594,2022-11-19 15:01:00,10010,22.54,788
4595,2022-11-19 15:01:23,12784,39.66,674
4596,2022-11-19 15:01:46,12499,14.19,312
4597,2022-11-19 15:02:09,16927,20.93,460
4598,2022-11-19 15:02:32,19041,38.86,621
4599,2022-11-19 15:02:55,16640,11.32,452
4600,2022-11-19 15:03:18,10254,27.91,474
4601,2022-11-19 15:03:41,17431,20.33,772
4602,2022-11-20 16:04:04,19089,35.69,1070
4603,2022-11-20 16:04:41,19327,33.94,916
4604,2022-11-20 16:05:18,12207,46.4,835
4605,2022-11-20 16:05:55,18499,16.08,611
4606,2022-11-20 16:06:32,15111,45.92,1790
4607,2022-11-20 16:07:09,16243,23.22,789
4608,2022-11-20 16:07:46,11650,25.68,385
4609,2022-11-20 16:08:23,18370,37.92,568
4610,2022-11-20 16:09:00,18933,43.71,1267
4611,2022-11-20 16:09:37,16165,14.32,272
4612,2022-11-20 16:10:14,16041,7.28,145
4613,2022-11-20 16:10:51,11237,35.16,562
4614,2022-11-21 17:11:28,16154,25.37,532
4615,2022-11-21 17:11:42,16597,30.76,738
4616,2022-11-21 17:11:56,13710,22.48,629
4617,2022-11-21 17:12:10,18790,43.52,1697
4618,2022-11-21 17:12:24,14949,32.53,1301
4619,2022-11-21 17:12:38,14364,16.9,557
4620,2022-11-21 17:12:52,16434,34.93,1222
4621,2022-11-21 17:13:06,17688,32.51,650
4622,2022-11-21 17:13:20,10743,9.22,221
4623,2022-11-21 17:13:34,17813,14.87,297
4624,2022-11-21 17:13:48,18526,17.97,467
4625,2022-11-21 17:14:02,18237,5.47,136
4626,2022-11-21 17:14:16,14882,13.16,302
4627,2022-11-21 17:14:30,19314,8.71,235
4628,2022-11-22 18:14:44,12386,33.41,1169
4629,2022-11-22 18:15:17,11964,5.73,212
4630,2022-11-22 18:15:50,19718,17.65,688
4631,2022-11-22 18:16:23,19480,32.29,516
4632,2022-11-22 18:16:56,13481,26.66,906
4633,2022-11-22 18:17:29,18782,43.18,906
4634,2022-11-22 18:18:02,15012,21.49,451
4635,2022-11-22 18:18:35,19632,18.33,476
4636,2022-11-22 18:19:08,13326,13.6,421
4637,2022-11-22 18:19:41,12917,24.08,963
4638,2022-11-22 18:20:14,17215,13.9,389
4639,2022-11-22 18:20:47,13428,47.04,1787
4640,2022-11-22 18:21:20,10351,16.87,354
4641,2022-11-22 18:21:53,12220,23.78,832
4642,2022-11-22 18:22:26,12085,28.24,734
4643,2022-11-22 18:22:59,18265,20.38,652
4644,2022-11-22 18:23:32,17210,12.59,289
4645,2022-11-22 18:24:05,16073,19.35,715
4646,2022-11-22 18:24:38,11509,36.21,1375
4647,2022-11-22 18:25:11,10372,25.38,736
4648,2022-11-23 19:25:44,16305,21.77,805
4649,2022-11-23 19:26:03,14203,22.9,412
4650,2022-11-23 19:26:22,16167,15.89,270
4651,2022-11-23 19:26:41,13761,47.22,1888
4652,2022-11-23 19:27:00,15676,23.87,787
4653,2022-11-23 19:27:19,15976,12.33,283
4654,2022-11-23 19:27:38,19120,41.94,1551
4655,2022-11-23 19:27:57,17328,16.35,555
4656,2022-11-23 19:28:16,10638,34.74,694
4657,2022-11-23 19:28:35,15039,30.15,512
4658,2022-11-23 19:28:54,12975,5.27,168
4659,2022-11-23 19:29:13,12357,20.73,476
4660,2022-11-23 19:29:32,10945,35.2,1126
4661,2022-11-23 19:29:51,13635,22.38,402
4662,2022-11-24 20:30:10,19931,23.55,471
4663,2022-11-24 20:30:23,18340,18.58,501
4664,2022-11-24 20:30:36,18861,10.76,430
4665,2022-11-24 20:30:49,11390,42.17,1602
4666,2022-11-24 20:31:02,16369,49.07,1913
4667,2022-11-24 20:31:15,16638,27.87,668
4668,2022-11-24 20:31:28,19912,42.6,1022
4669,2022-11-24 20:31:41,13704,46.89,1594
4670,2022-11-24 20:31:54,15353,47.62,1380
4671,2022-11-24 20:32:07,10213,36.95,1219
4672,2022-11-24 20:32:20,17909,9.98,149
4673,2022-11-25 21:32:33,10267,48.45,920
4674,2022-11-25 21:32:49,18892,21.71,716
4675,2022-11-25 21:33:05,17883,48.89,1466
4676,2022-11-25 21:33:21,17355,22.7,635
4677,2022-11-25 21:33:37,13747,9.42,348
4678,2022-11-25 21:33:53,19464,35.67,1105
4679,2022-11-25 21:34:09,15647,26.36,659
4680,2022-11-25 21:34:25,10697,32.77,1048
4681,2022-11-25 21:34:41,18342,44.65,759
4682,2022-11-25 21:34:57,13686,43.63,1527
4683,2022-11-25 21:35:13,12682,36.17,795
4684,2022-11-25 21:35:29,10866,18.72,542
4685,2022-11-25 21:35:45,11602,40.52,769
4686,2022-11-26 22:36:01,18681,25.47,942
4687,2022-11-26 22:36:52,15419,42.06,672
4688,2022-11-26 22:37:43,18855,31.07,652
4689,2022-11-26 22:38:34,19655,31.96,1086
4690,2022-11-26 22:39:25,18215,25.24,706
4691,2022-11-26 22:40:16,15760,27.74,804
4692,2022-11-26 22:41:07,14201,41.57,1163
4693,2022-11-26 22:41:58,10670,40.42,606
4694,2022-11-26 22:42:49,15626,46.8,1076
4695,2022-11-26 22:43:40,14517,6.64,252
4696,2022-11-26 22:44:31,17757,25.14,427
4697,2022-11-26 22:45:22,14384,32.89,1216
4698,2022-11-26 22:46:13,18365,28.41,681
4699,2022-11-26 22:47:04,15846,8.17,269
4700,2022-11-26 22:47:55,18847,35.96,611
4701,2022-11-26 22:48:46,13662,35.52,1030
4702,2022-11-26 22:49:37,19726,13.92,250
4703,2022-11-27 23:50:28,19516,32.98,1022
4704,2022-11-27 23:51:22,16822,38.12,991
4705,2022-11-27 23:52:16,12272,38.08,990
4706,2022-11-27 23:53:10,19387,38.45,1499
4707,2022-11-27 23:54:04,15159,47.84,956
4708,2022-11-27 23:54:58,12009,28.4,426
4709,2022-11-27 23:55:52,16027,14.79,384
4710,2022-11-27 23:56:46,16871,49.36,1579
4711,2022-11-27 23:57:40,12989,16.51,462
4712,2022-11-27 23:58:34,17623,12.67,266
4713,2022-11-27 23:59:28,12296,5.17,134
4714,2022-11-28 00:00:22,19592,9.83,176
4715,2022-11-29 01:01:16,18184,39.81,1234
4716,2022-11-29 01:02:15,18929,47.95,1102
4717,2022-11-29 01:03:14,12462,39.84,1593
4718,2022-11-29 01:04:13,17592,44.37,1464
4719,2022-11-29 01:05:12,11000,31.56,662
4720,2022-11-29 01:06:11,11981,36.53,1022
4721,2022-11-29 01:07:10,14512,32.25,516
4722,2022-11-29 01:08:09,12660,31.09,839
4723,2022-11-29 01:09:08,14360,34.16,512
4724,2022-11-29 01:10:07,14567,27.02,1080
4725,2022-11-29 01:11:06,15062,30.26,817
4726,2022-11-29 01:12:05,18846,36.36,618
4727,2022-11-29 01:13:04,14071,19.02,532
4728,2022-11-29 01:14:03,10587,27.6,552
4729,2022-11-29 01:15:02,13727,39.48,1500
4730,2022-11-29 01:16:01,14033,39.18,1528
4731,2022-11-29 01:17:00,12570,36.12,1372
4732,2022-11-29 01:17:59,18922,24.62,689
4733,2022-11-29 01:18:58,14475,39.94,878
4734,2022-11-30 02:19:57,17003,10.81,205
4735,2022-11-30 02:20:31,13955,28.79,431
4736,2022-11-30 02:21:05,17117,28.12,534
4737,2022-11-30 02:21:39,13486,6.99,265
4738,2022-11-30 02:22:13,10038,6.1,91
4739,2022-11-30 02:22:47,17803,28.34,850
4740,2022-11-30 02:23:21,16933,24.97,799
4741,2022-11-30 02:23:55,14624,36.56,731
4742,2022-11-30 02:24:29,17811,26.2,681
4743,2022-11-30 02:25:03,16794,23.95,670
4744,2022-11-30 02:25:37,19296,38.18,1489
4745,2022-11-30 02:26:11,10730,49.59,1686
4746,2022-11-30 02:26:45,19830,42.6,639
4747,2022-11-30 02:27:19,19803,46.06,1566
4748,2022-11-30 02:27:53,11531,18.53,444
4749,2022-11-30 02:28:27,18002,23.18,834
4750,2022-11-30 02:29:01,16971,47.11,1413
4751,2022-11-30 02:29:35,16039,43.31,822
4752,2022-11-30 02:30:09,17311,16.26,455
4753,2022-11-30 02:30:43,11793,22.11,375
4754,2022-12-01 03:31:17,18111,44.57,1604
4755,2022-12-01 03:31:35,13899,33.03,1023
4756,2022-12-01 03:31:53,15023,39.08,1524
4757,2022-12-01 03:32:11,17013,43.1,1163
4758,2022-12-01 03:32:29,12368,31.47,566
4759,2022-12-01 03:32:47,11450,16.46,411
4760,2022-12-01 03:33:05,12922,44.88,1525
4761,2022-12-01 03:33:23,16697,46.78,1029
4762,2022-12-01 03:33:41,18210,28.59,743
4763,2022-12-01 03:33:59,12103,46.62,1398
4764,2022-12-01 03:34:17,11838,32.12,610
4765,2022-12-01 03:34:35,15692,48.62,1896
4766,2022-12-02 04:34:53,11638,22.79,478
4767,2022-12-02 04:35:25,17857,27.07,1082
4768,2022-12-02 04:35:57,18216,40.07,721
4769,2022-12-02 04:36:29,16576,15.75,330
4770,2022-12-02 04:37:01,13218,10.72,364
4771,2022-12-02 04:37:33,11833,13.27,291
4772,2022-12-02 04:38:05,12080,9.08,299
4773,2022-12-02 04:38:37,18648,26.04,1041
4774,2022-12-02 04:39:09,13891,11.95,394
4775,2022-12-02 04:39:41,14345,25.67,385
4776,2022-12-02 04:40:13,16855,26.7,881
4777,2022-12-02 04:40:45,14745,22.88,663
4778,2022-12-02 04:41:17,16806,34.71,728
4779,2022-12-02 04:41:49,15416,25.91,673
4780,2022-12-02 04:42:21,12856,6.9,234
4781,2022-12-03 05:42:53,10554,24.92,971
4782,2022-12-03 05:43:38,17481,34.74,729
4783,2022-12-03 05:44:23,18279,28.88,924
4784,2022-12-03 05:45:08,15956,42.21,970
4785,2022-12-03 05:45:53,10724,45.71,1142
4786,2022-12-03 05:46:38,16474,8.79,342
4787,2022-12-03 05:47:23,14563,37.91,1478
4788,2022-12-03 05:48:08,19642,22.95,344
4789,2022-12-03 05:48:53,10093,21.78,479
4790,2022-12-03 05:49:38,19168,13.67,246
4791,2022-12-03 05:50:23,15586,17.01,357
4792,2022-12-03 05:51:08,17624,5.85,87
4793,2022-12-03 05:51:53,18613,21.02,420
4794,2022-12-03 05:52:38,12439,48.03,1681
4795,2022-12-04 06:53:23,11480,39.39,1536
4796,2022-12-04 06:53:50,13855,30.71,982
4797,2022-12-04 06:54:17,11721,19.64,373
4798,2022-12-04 06:54:44,12227,12.6,340
4799,2022-12-04 06:55:11,19094,35.1,702
4800,2022-12-04 06:55:38,14407,16.0,512
4801,2022-12-04 06:56:05,18892,12.73,432
4802,2022-12-04 06:56:32,18659,31.6,1200
4803,2022-12-04 06:56:59,18574,46.37,1715
4804,2022-12-04 06:57:26,12072,44.02,1364
4805,2022-12-05 07:57:53,15899,35.47,993
4806,2022-12-05 07:58:05,18231,49.19,1672
4807,2022-12-05 07:58:17,15927,23.43,913
4808,2022-12-05 07:58:29,15306,7.75,255
4809,2022-12-05 07:58:41,15482,40.52,1053
4810,2022-12-05 07:58:53,14362,27.34,820
4811,2022-12-05 07:59:05,12240,36.12,975
4812,2022-12-05 07:59:17,13827,21.83,851
4813,2022-12-05 07:59:29,15619,19.1,611
4814,2022-12-05 07:59:41,10980,11.95,250
4815,2022-12-05 07:59:53,15018,40.36,1331
4816,2022-12-05 08:00:05,15582,26.9,403
4817,2022-12-05 08:00:17,12040,26.73,721
4818,2022-12-05 08:00:29,14854,23.17,810
4819,2022-12-05 08:00:41,16012,33.21,1195
4820,2022-12-05 08:00:53,14172,5.68,119
4821,2022-12-06 09:01:05,13856,6.79,176
4822,2022-12-06 09:02:01,15221,33.9,1118
4823,2022-12-06 09:02:57,18226,29.08,1017
4824,2022-12-06 09:03:53,15396,10.59,232
4825,2022-12-06 09:04:49,13054,14.38,474
4826,2022-12-06 09:05:45,19634,22.84,822
4827,2022-12-06 09:06:41,18740,22.98,574
4828,2022-12-06 09:07:37,12205,34.14,512
4829,2022-12-06 09:08:33,11581,10.4,260
4830,2022-12-06 09:09:29,16807,10.11,283
4831,2022-12-06 09:10:25,14152,41.34,1529
4832,2022-12-06 09:11:21,15362,48.81,1610
4833,2022-12-06 09:12:17,10270,6.04,223
4834,2022-12-06 09:13:13,18391,25.05,1002
4835,2022-12-06 09:14:09,19716,21.87,568
4836,2022-12-06 09:15:05,15589,14.8,532
4837,2022-12-06 09:16:01,11622,19.34,618
4838,2022-12-06 09:16:57,11148,13.83,497
4839,2022-12-07 10:17:53,12472,33.46,1171
4840,2022-12-07 10:18:20,16497,35.35,813
4841,2022-12-07 10:18:47,12111,31.41,910
4842,2022-12-07 10:19:14,10123,26.13,705
